Hora de inicio,Duración (mm:ss),Producción (kg),Número de ordeño,Estado_Ubre,FlujoMedio_DI,FlujoMedio_DD,FlujoMedio_TI,FlujoMedio_TD,Sangre_DI,Sangre_DD,Sangre_TI,Sangre_TD,Conductividad_DI,Conductividad_DD,Conductividad_TI,Conductividad_TD,EO/PO,Destino Leche,FlujoMax_DI,FlujoMax_DD,FlujoMax_TI,FlujoMax_TD,Produccion_DI,Produccion_DD,Produccion_TI,Produccion_TD,vaca,vaca_id,fecha,Mastitis,EOPO_ID,FlujoMedio_promedio,Conductividad_promedio,FlujoMedio_std,Conductividad_std,Conductividad_rango,Conductividad_diff_max_prom,Conductividad_diff_min_prom,FlujoMedio_izq,FlujoMedio_der,Conductividad_izq,Conductividad_der,FlujoConductividad_ratio,Produccion_promedio,Produccion_total,Produccion_izq,Produccion_der,Produccion_diff_lados,Produccion_std,Produccion_ratio_lados,Produccion_rango,Eficiencia_flujo_produccion,Flujo_diff_lados,Conductividad_diff_lados,Indice_asimetria_flujo,Indice_asimetria_conductividad,Flujo_ratio_max_min,Eficiencia_conductividad,Flujo_conductividad_balance,Flujo_por_kg,Conductividad_por_kg,Conductividad_sobre_flujo,CV_flujo,CV_conductividad,Conductividad_rango_relativo,Indice_variabilidad_total,Score_anomalia_simple,Produccion_promedio_prev,Conductividad_promedio_prev,delta_produccion_promedio,delta_conductividad_promedio,tasa_cambio_produccion,tasa_cambio_conductividad,prob_xgb,thr_0.9,thr_0.8,thr_0.7,thr_0.6,thr_0.59,thr_0.38,thr_0.03,thr_0.01,thr_0.005,thr_0.001,total_alertas,nivel_alarma
2024-04-07 10:03:00,06:23,16.77,2,0,0.96,1.14,1.8,1.5,0,0,0,0,5.7,5.92,5.91,0,VMS 1,Tanque,1.38,1.62,2.4,1.98,3.39,2.98,5.3,5.1,1552,1552,2024-04-07 00:00:00,0,3,1.35,4.3825,0.37469988,2.923426927,5.92,1.5375,4.3825,1.38,1.32,5.805,2.96,0.308043354,4.1925,16.77,8.69,8.08,0.61,1.178173021,1.07549505,2.32,0.322003578,0.06,2.845,0.277555261,0.667068171,1.874998047,0.956645532,0.308043284,0.08050089,0.26132974,3.246293892,0.277555261,0.667068171,1.350826845,1.649063404,2.295450277,4.6225,4.485,-0.43,-0.1025,-0.093023236,-0.022853953,7.49442E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-07 17:35:00,07:37,16.29,3,0,0.96,0.84,1.62,1.32,0,0,0,0,5.56,5.65,5.82,0,VMS 1,Tanque,1.5,1.38,2.04,2.22,3.33,2.65,4.87,5.44,1552,1552,2024-04-07 00:00:00,0,3,1.185,4.2575,0.354541958,2.840379963,5.82,1.5625,4.2575,1.29,1.08,5.69,2.825,0.278332355,4.0725,16.29,8.2,8.09,0.11,1.301393484,1.013597033,2.79,0.290976059,0.21,2.865,0.299191273,0.667147222,1.928569133,0.956547045,0.278332289,0.07274401,0.261356644,3.592823972,0.299191273,0.667147222,1.366999092,1.59746096,2.333337587,4.1925,4.3825,-0.12,-0.125,-0.028622533,-0.028522526,7.67978E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-07 23:43:00,07:00,13.86,4,0,0.9,0.9,1.44,1.2,0,0,0,0,5.67,5.93,5.88,0,VMS 1,Tanque,1.44,1.44,2.34,1.8,2.63,2,4.63,4.6,1552,1552,2024-04-07 00:00:00,0,3,1.11,4.37,0.261533937,2.915510247,5.93,1.56,4.37,1.17,1.05,5.775,2.965,0.254004577,3.465,13.86,7.26,6.6,0.66,1.352639395,1.1,2.63,0.32034632,0.12,2.81,0.235615947,0.667164664,1.599998222,0.792905997,0.254004519,0.080086574,0.315295793,3.93693339,0.235615947,0.667164664,1.356979095,1.588522092,2.259759705,4.0725,4.2575,-0.6075,0.1125,-0.149171234,0.026423952,6.3062E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-08 07:28:00,07:00,18.08,1,0,0.96,0.96,1.56,1.26,0,0,0,0,5.7,5.92,6.03,0,VMS 1,Tanque,1.38,1.44,2.1,1.68,3.81,3.34,5.41,5.52,1552,1552,2024-04-08 00:00:00,0,3,1.185,4.4125,0.287228132,2.944864173,6.03,1.6175,4.4125,1.26,1.11,5.865,2.96,0.268555241,4.52,18.08,9.22,8.86,0.36,1.108843241,1.040632054,2.18,0.262168142,0.15,2.905,0.242386405,0.667391163,1.624998307,1.024362374,0.26855518,0.065542032,0.24405419,3.72362555,0.242386405,0.667391163,1.366571928,1.616046153,2.276349496,3.465,4.37,1.055,0.0425,0.304473217,0.009725398,2.42596E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-08 21:28:00,08:58,24.58,2,0,0.96,1.02,1.68,1.26,0,0,0,0,5.5,5.82,5.95,0,VMS 1,Tanque,1.44,1.5,2.22,1.74,5.07,4.08,6.99,8.44,1552,1552,2024-04-08 00:00:00,0,3,1.23,4.3175,0.326802693,2.884537802,5.95,1.6325,4.3175,1.32,1.14,5.725,2.91,0.284887087,6.145,24.58,12.06,12.52,0.46,1.949435816,1.03814262,4.36,0.200162734,0.18,2.815,0.26569303,0.668103563,1.749998177,1.42327703,0.284887021,0.050040681,0.175650929,3.510159748,0.26569303,0.668103563,1.378112014,1.605670248,2.311908608,4.52,4.4125,1.625,-0.095,0.359513195,-0.02152974,4.82399E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-09 01:31:00,08:44,7.79,1,0,0.42,0.36,0.54,0.72,0,0,0,0,4.98,5.2,5.28,0,VMS 1,Tanque,0.78,0.78,0.96,1.2,1.39,1.41,2.33,2.66,1552,1552,2024-04-09 00:00:00,0,3,0.51,3.865,0.158745079,2.579786813,5.28,1.415,3.865,0.48,0.54,5.13,2.6,0.131953428,1.9475,7.79,3.72,4.07,0.35,0.646445409,1.094086022,1.27,0.261874198,0.06,2.53,0.31126425,0.667473776,1.999994444,0.503880853,0.131953394,0.065468541,0.496148845,7.578416513,0.31126425,0.667473776,1.366105727,1.369265946,2.344843753,6.145,4.3175,-4.1975,-0.4525,-0.68307556,-0.104805998,3.92005E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-09 14:51:00,08:35,23.54,2,0,0.96,1.08,1.74,1.32,0,0,0,0,5.69,6.08,6.2,0,VMS 1,Tanque,1.32,1.44,2.28,1.74,4.76,4.15,6.27,8.36,1552,1552,2024-04-09 00:00:00,0,3,1.275,4.4925,0.34423829,3.002902762,6.2,1.7075,4.4925,1.35,1.2,5.945,3.04,0.283806344,5.885,23.54,11.03,12.51,1.48,1.875251094,1.13417951,4.21,0.216652506,0.15,2.905,0.269990604,0.668425619,1.812498112,1.309960755,0.283806281,0.054163124,0.190845361,3.523526648,0.269990604,0.668425619,1.3800776,1.673570526,2.318493823,1.9475,3.865,3.9375,0.6275,2.021821812,0.162354421,1.47074E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-09 22:54:00,06:41,14.63,3,0,0.84,0.9,1.5,1.2,0,0,0,0,5.06,5.52,5.67,0,VMS 1,Tanque,1.26,1.38,1.92,1.8,3.05,2.42,4.48,4.68,1552,1552,2024-04-09 00:00:00,0,3,1.11,4.0625,0.303973683,2.720739789,5.67,1.6075,4.0625,1.17,1.05,5.365,2.76,0.273230769,3.6575,14.63,7.53,7.1,0.43,1.098859257,1.06056338,2.26,0.303485988,0.12,2.605,0.273849918,0.669720399,1.78571216,0.900307471,0.273230702,0.075871492,0.277682824,3.659906613,0.273849918,0.669720399,1.395691964,1.512356736,2.339262281,5.885,4.4925,-2.2275,-0.43,-0.378504609,-0.095715059,4.03853E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-10 05:44:00,06:44,14.9,1,0,0.84,1.02,1.56,1.32,0,0,0,0,5.28,5.72,5.96,0,VMS 1,Tanque,1.08,1.44,1.98,1.68,2.93,2.46,4.56,4.95,1552,1552,2024-04-10 00:00:00,0,3,1.185,4.24,0.318904374,2.840657201,5.96,1.72,4.24,1.2,1.17,5.62,2.86,0.279481132,3.725,14.9,7.49,7.41,0.08,1.215195458,1.010796221,2.49,0.318120805,0.03,2.76,0.269117388,0.669966163,1.857140646,0.878537529,0.279481066,0.079530196,0.284563739,3.578056052,0.269117388,0.669966163,1.405660046,1.579780788,2.344743597,3.6575,4.0625,0.0675,0.1775,0.018455224,0.043692297,1.04356E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-10 14:31:00,08:15,18.93,2,0,0.96,0.96,1.62,1.14,0,0,0,0,5.36,5.66,5.95,0,VMS 1,Tanque,1.38,1.44,2.04,1.56,3.89,3.02,5.55,6.47,1552,1552,2024-04-10 00:00:00,0,3,1.17,4.2425,0.311769145,2.838572118,5.95,1.7075,4.2425,1.29,1.05,5.655,2.83,0.27578079,4.7325,18.93,9.44,9.49,0.05,1.563081892,1.00529661,3.45,0.247226624,0.24,2.825,0.266469127,0.669079894,1.687498242,1.115497675,0.275780725,0.061806653,0.224115149,3.626065277,0.266469127,0.669079894,1.402474625,1.575170631,2.338023646,3.725,4.24,1.0075,0.0025,0.270469726,0.000589623,3.71518E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-10 20:20:00,06:05,12.38,3,0,0.84,0.72,1.32,1.14,0,0,0,0,5.34,5.52,5.81,0,VMS 1,Tanque,1.2,1.2,1.86,1.56,2.44,2.15,3.95,3.84,1552,1552,2024-04-10 00:00:00,0,3,1.005,4.1675,0.274408455,2.785071812,5.81,1.6425,4.1675,1.08,0.93,5.575,2.76,0.24115177,3.095,12.38,6.39,5.99,0.4,0.932398341,1.066777963,1.8,0.324717286,0.15,2.815,0.273042967,0.668283418,1.833330787,0.742651292,0.241151712,0.081179315,0.336631637,4.146762043,0.273042967,0.668283418,1.394120841,1.529740134,2.335447226,4.7325,4.2425,-1.6375,-0.075,-0.346011549,-0.017678252,6.12871E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-11 09:03:00,09:28,26.92,1,0,0.9,0.96,1.5,1.2,0,0,0,0,5.59,5.96,6.07,0,VMS 1,Tanque,1.2,1.56,1.92,1.62,5.76,4.06,8.44,8.66,1552,1552,2024-04-11 00:00:00,0,3,1.14,4.405,0.272763634,2.943835367,6.07,1.665,4.405,1.2,1.08,5.83,2.98,0.258796822,6.73,26.92,14.2,12.72,1.48,2.215009406,1.116352201,4.6,0.169390788,0.12,2.85,0.239266136,0.668293916,1.666664815,1.527808961,0.258796763,0.042347695,0.163632981,3.864031698,0.239266136,0.668293916,1.377979256,1.6082995,2.285539307,3.095,4.1675,3.635,0.2375,1.17447458,0.056988589,2.70827E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-11 16:39:00,06:26,16.55,2,0,0.96,0.9,1.68,1.38,0,0,0,0,5.3,5.65,5.86,0,VMS 1,Tanque,1.32,1.38,2.22,1.68,3.54,2.82,4.91,5.28,1552,1552,2024-04-11 00:00:00,0,3,1.23,4.2025,0.368239053,2.81117265,5.86,1.6575,4.2025,1.32,1.14,5.58,2.825,0.292682927,4.1375,16.55,8.45,8.1,0.35,1.153960571,1.043209877,2.46,0.297280967,0.18,2.755,0.2993811,0.66892849,1.866664593,0.984532782,0.292682857,0.074320237,0.253927477,3.416663889,0.2993811,0.66892849,1.394407759,1.589705851,2.362717349,6.73,4.405,-2.5925,-0.2025,-0.385215396,-0.045970478,1.08542E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-11 23:03:00,06:04,13.11,3,0,0.78,0.84,1.38,1.2,0,0,0,0,5.21,5.58,5.65,0,VMS 1,Tanque,1.2,1.38,2.22,1.56,2.76,2.36,3.72,4.27,1552,1552,2024-04-11 00:00:00,0,3,1.05,4.11,0.287749891,2.746792068,5.65,1.54,4.11,1.08,1.02,5.43,2.79,0.255474453,3.2775,13.11,6.48,6.63,0.15,0.873780102,1.023148148,1.91,0.320366133,0.06,2.64,0.274047255,0.668319075,1.769228501,0.797445061,0.25547439,0.080091527,0.31350112,3.914281986,0.274047255,0.668319075,1.374695529,1.51727098,2.317061859,4.1375,4.2025,-0.86,-0.0925,-0.207854935,-0.022010703,4.17131E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-12 10:41:00,09:12,24.1,1,0,0.9,0.96,1.68,1.44,0,0,0,0,5.75,6.09,6.33,0,VMS 1,Tanque,1.5,1.38,2.04,1.86,5.45,3.95,6.85,7.85,1552,1552,2024-04-12 00:00:00,0,3,1.245,4.5425,0.377491722,3.037667691,6.33,1.7875,4.5425,1.29,1.2,6.04,3.045,0.274078151,6.025,24.1,12.3,11.8,0.5,1.697792685,1.042372881,3.9,0.206639004,0.09,2.995,0.303205959,0.668721414,1.866664593,1.326361843,0.27407809,0.051659749,0.188485469,3.648591447,0.303205959,0.668721414,1.393505472,1.707579706,2.365432844,3.2775,4.11,2.7475,0.4325,0.838291125,0.105231118,9.40218E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-12 21:11:00,07:42,21.97,2,0,0.96,0.9,1.62,1.38,0,0,0,0,5.17,5.5,5.74,0,VMS 1,Tanque,1.32,1.26,2.04,1.74,4.56,3.65,6.37,7.39,1552,1552,2024-04-12 00:00:00,0,3,1.215,4.1025,0.34423829,2.74496357,5.74,1.6375,4.1025,1.29,1.14,5.455,2.75,0.296160878,5.4925,21.97,10.93,11.04,0.11,1.696552878,1.010064044,3.74,0.221210742,0.15,2.705,0.283323462,0.669095162,1.799998,1.338817468,0.296160805,0.055302683,0.186731899,3.376540431,0.283323462,0.669095162,1.399146521,1.54460093,2.351565144,6.025,4.5425,-0.5325,-0.44,-0.088381728,-0.09686294,1.90882E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-13 02:33:00,09:05,10.56,1,0,0.72,0.72,1.38,0.96,0,0,0,0,4.91,5.12,5.29,0,VMS 1,Tanque,1.32,1.14,2.58,1.92,2.1,1.83,3.28,3.35,1552,1552,2024-04-13 00:00:00,0,3,0.945,3.83,0.311287648,2.55805916,5.29,1.46,3.83,1.05,0.84,5.1,2.56,0.246736292,2.64,10.56,5.38,5.18,0.2,0.787697065,1.038610039,1.52,0.357954545,0.21,2.54,0.32940457,0.66790039,1.916664005,0.689294859,0.246736228,0.089488628,0.36268936,4.052905764,0.32940457,0.66790039,1.381200684,1.434673404,2.378505644,5.4925,4.1025,-2.8525,-0.2725,-0.519344466,-0.066422897,1.39088E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-13 13:06:00,08:08,20.01,2,0,0.9,0.96,1.56,1.26,0,0,0,0,5.45,5.85,5.82,0,VMS 1,Tanque,1.56,1.38,1.98,1.86,4.41,3.19,5.71,6.7,1552,1552,2024-04-13 00:00:00,0,3,1.17,4.28,0.303973683,2.859125741,5.85,1.57,4.28,1.23,1.11,5.635,2.925,0.273364486,5.0025,20.01,10.12,9.89,0.23,1.529517898,1.023255814,3.51,0.233883058,0.12,2.71,0.259806345,0.668019877,1.733331407,1.168808138,0.273364422,0.058470762,0.213893043,3.658116532,0.259806345,0.668019877,1.366822111,1.581549712,2.294648332,2.64,3.83,2.3625,0.45,0.894886025,0.117493442,4.62234E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-13 21:27:00,06:24,15.26,3,0,1.14,0.84,1.5,1.32,0,0,0,0,5.29,5.41,5.3,5.5,VMS 2,Tanque,1.86,1.32,2.1,1.98,3.41,2.97,4.63,4.25,1552,1552,2024-04-13 00:00:00,0,2,1.2,5.375,0.281424946,0.099498744,0.21,0.125,0.085,1.32,1.08,5.295,5.455,0.223255814,3.815,15.26,8.04,7.22,0.82,0.759714859,1.113573407,1.66,0.314547837,0.24,0.16,0.234520593,0.018511391,1.78571216,0.70976731,0.223255772,0.078636954,0.352228024,4.479162934,0.234520593,0.018511391,0.03906976,0.190461845,0.292101743,5.0025,4.28,-1.1875,1.095,-0.237381262,0.255841062,6.6788E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-14 08:53:00,08:45,24.51,1,0,1.08,1.14,1.56,1.32,0,0,0,0,5.38,5.76,5.62,5.69,VMS 2,Tanque,1.56,1.5,2.04,1.8,5.38,3.93,6.81,8.39,1552,1552,2024-04-14 00:00:00,0,2,1.275,5.6125,0.215638587,0.165201897,0.38,0.1475,0.2325,1.32,1.23,5.5,5.725,0.227171492,6.1275,24.51,12.19,12.32,0.13,1.912456971,1.010664479,4.46,0.208078335,0.09,0.225,0.169128171,0.029434631,1.444443107,1.091759271,0.227171452,0.052019582,0.228988159,4.401957332,0.169128171,0.029434631,0.067706001,0.190420242,0.266268803,3.815,5.375,2.3125,0.2375,0.606159736,0.044186038,0.000505124,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-14 18:51:00,08:04,17.5,2,0,0.9,1.08,1.44,1.26,0,0,0,0,5.07,5.59,5.35,5.5,VMS 2,Tanque,1.44,1.5,1.8,1.98,4.35,3.07,5.26,4.82,1552,1552,2024-04-14 00:00:00,0,2,1.17,5.3775,0.232379001,0.227651049,0.52,0.2125,0.3075,1.17,1.17,5.21,5.545,0.217573222,4.375,17.5,9.61,7.89,1.72,0.946026779,1.217997465,2.19,0.267428571,0,0.335,0.198614361,0.042333985,1.599998222,0.81357493,0.217573181,0.066857139,0.307285697,4.596149918,0.198614361,0.042333985,0.096699192,0.230015025,0.337647538,6.1275,5.6125,-1.7525,-0.235,-0.286005665,-0.041870817,9.08278E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-15 00:17:00,06:15,12.17,1,0,0.9,0.72,1.38,1.2,0,0,0,0,4.83,4.88,5.01,5.05,VMS 2,Tanque,1.38,1.44,1.86,1.62,2.1,1.92,3.29,4.86,1552,1552,2024-04-15 00:00:00,0,2,1.05,4.9425,0.295972972,0.104363148,0.22,0.1075,0.1125,1.14,0.96,4.92,4.965,0.212443096,3.0425,12.17,5.39,6.78,1.39,1.355590277,1.257884972,2.94,0.345110929,0.18,0.045,0.281878752,0.021115453,1.916664005,0.615579036,0.212443053,0.086277725,0.406121577,4.707138374,0.281878752,0.021115453,0.044511878,0.20016806,0.347506083,4.375,5.3775,-1.3325,-0.435,-0.304571359,-0.080892593,0.000513052,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-15 09:04:00,06:56,18.7,2,0,1.02,0.9,1.74,1.38,0,0,0,0,5.48,5.69,5.89,0,VMS 1,Tanque,1.44,1.5,2.34,1.86,4,2.98,5.72,6,1552,1552,2024-04-15 00:00:00,0,3,1.26,4.265,0.379473319,2.848256777,5.89,1.625,4.265,1.38,1.14,5.685,2.845,0.295427902,4.675,18.7,9.72,8.98,0.74,1.434840293,1.082405345,3.02,0.269518717,0.24,2.84,0.301169062,0.667820893,1.933331185,1.096131044,0.295427832,0.067379676,0.228074854,3.384917948,0.301169062,0.667820893,1.381007883,1.613865048,2.349997838,3.0425,4.9425,1.6325,-0.6775,0.536565148,-0.137076351,5.52972E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-15 15:57:00,05:48,12.95,3,0,0.9,0.9,1.62,1.32,0,0,0,0,5.21,5.64,5.71,0,VMS 1,Tanque,1.26,1.44,2.28,1.86,2.7,2.05,3.92,4.28,1552,1552,2024-04-15 00:00:00,0,3,1.185,4.14,0.351140997,2.768838505,5.71,1.57,4.14,1.26,1.11,5.46,2.82,0.286231884,3.2375,12.95,6.62,6.33,0.29,1.04110118,1.045813586,2.23,0.366023166,0.15,2.64,0.296321267,0.66880141,1.799998,0.782004642,0.286231815,0.091505784,0.319691095,3.493667938,0.296321267,0.66880141,1.37922672,1.559989751,2.344349396,4.675,4.265,-1.4375,-0.125,-0.307486565,-0.029308317,4.26737E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-16 00:14:00,08:06,15.76,1,0,0.96,0.9,1.62,1.32,0,0,0,0,5.46,5.65,5.92,0,VMS 1,Tanque,1.92,1.5,2.7,1.98,2.88,2.92,5.22,4.74,1552,1552,2024-04-16 00:00:00,0,3,1.2,4.2575,0.335857112,2.844601612,5.92,1.6625,4.2575,1.29,1.11,5.69,2.825,0.281855549,3.94,15.76,8.1,7.66,0.44,1.21688126,1.057441253,2.34,0.304568528,0.18,2.865,0.279880694,0.668138801,1.799998,0.925425502,0.281855483,0.076142127,0.270145922,3.54791371,0.279880694,0.668138801,1.390487049,1.590229362,2.338506543,3.2375,4.14,0.7025,0.1175,0.21698835,0.028381636,8.50035E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-16 08:37:00,07:38,21.51,2,0,1.02,0.96,1.74,1.38,0,0,0,0,5.47,5.75,5.84,0,VMS 1,Tanque,1.44,1.56,2.22,1.8,4.98,3.17,6.05,7.31,1552,1552,2024-04-16 00:00:00,0,3,1.275,4.265,0.361247837,2.847694974,5.84,1.575,4.265,1.38,1.17,5.655,2.875,0.2989449,5.3775,21.51,11.03,10.48,0.55,1.75289047,1.052480916,4.14,0.237099024,0.21,2.78,0.283331415,0.667689169,1.812498112,1.260843784,0.29894483,0.059274753,0.198279861,3.345095416,0.283331415,0.667689169,1.369284556,1.604471406,2.32030514,3.94,4.2575,1.4375,0.0075,0.364847623,0.001761597,5.66465E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-16 17:59:00,07:47,19.61,3,0,0.9,0.9,1.62,1.32,0,0,0,0,5.38,5.65,5.7,0,VMS 1,Tanque,1.38,1.26,2.16,1.86,4.19,3.05,5.77,6.6,1552,1552,2024-04-16 00:00:00,0,3,1.185,4.1825,0.351140997,2.791873624,5.7,1.5175,4.1825,1.26,1.11,5.54,2.825,0.283323371,4.9025,19.61,9.96,9.65,0.31,1.588864899,1.032124352,3.55,0.241713412,0.15,2.715,0.296321267,0.66751296,1.799998,1.172145566,0.283323303,0.06042835,0.213284028,3.529532886,0.296321267,0.66751296,1.362820953,1.571507311,2.32665518,5.3775,4.265,-0.475,-0.0825,-0.088330992,-0.019343489,4.55312E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-17 02:40:00,07:42,18.61,1,0,0.84,0.9,1.68,1.38,0,0,0,0,5.17,5.65,5.77,0,VMS 1,Tanque,1.26,1.38,2.22,1.8,4.06,3.05,5.67,5.83,1552,1552,2024-04-17 00:00:00,0,3,1.2,4.1475,0.400998753,2.777125312,5.77,1.6225,4.1475,1.26,1.14,5.47,2.825,0.289330922,4.6525,18.61,9.73,8.88,0.85,1.334275709,1.095720721,2.78,0.257925846,0.12,2.645,0.334165349,0.669590028,1.999997619,1.121759826,0.289330852,0.064481458,0.22286404,3.45624712,0.334165349,0.669590028,1.391199182,1.589062033,2.39495456,4.9025,4.1825,-0.25,-0.035,-0.05099438,-0.008368199,1.78408E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-17 16:11:00,09:12,25.26,2,0,1.08,1.14,1.92,1.62,0,0,0,0,5.58,5.7,5.91,0,VMS 1,Tanque,1.38,1.62,2.52,2.28,6.33,4.11,7.29,7.53,1552,1552,2024-04-17 00:00:00,0,3,1.44,4.2975,0.400998753,2.868244236,5.91,1.6125,4.2975,1.5,1.38,5.745,2.85,0.335078534,6.315,25.26,13.62,11.64,1.98,1.558749499,1.170103093,3.42,0.228028504,0.12,2.895,0.278471163,0.667421424,1.777776132,1.469458646,0.335078456,0.057007124,0.170130635,2.984372928,0.278471163,0.667421424,1.37521783,1.634621495,2.321110417,4.6525,4.1475,1.6625,0.15,0.357334689,0.036166357,2.35176E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-18 21:05:00,18:34,25.38,2,1,0.3,1.08,1.8,1.44,0,0,0,0,5.46,5.79,6.03,0,VMS 1,Tanque,0.96,1.44,2.34,2.22,3.53,4.81,7.95,9.09,1552,1552,2024-04-18 00:00:00,0,3,1.155,4.32,0.64132675,2.889463618,6.03,1.71,4.32,1.05,1.26,5.745,2.895,0.267361111,6.345,25.38,11.48,13.9,2.42,2.607137639,1.210801394,5.56,0.182033097,0.21,2.85,0.555260774,0.668857164,5.99998,1.46874966,0.267361049,0.045508272,0.170212759,3.740256502,0.555260774,0.668857164,1.39583301,1.765395184,2.619950949,6.315,4.2975,0.03,0.0225,0.004750593,0.005235601,3.36121E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-18 05:25:00,14:12,21.67,1,0,0.3,1.14,1.92,1.56,0,0,0,0,5.07,5.79,5.95,0,VMS 1,Tanque,0.66,1.62,2.4,2.16,2.88,4.48,7.27,7.04,1552,1552,2024-04-18 00:00:00,0,3,1.23,4.2025,0.697137002,2.827688986,5.95,1.7475,4.2025,1.11,1.35,5.51,2.895,0.292682927,5.4175,21.67,10.15,11.52,1.37,2.112034959,1.134975369,4.39,0.227041994,0.24,2.615,0.56677759,0.672858611,6.399978667,1.289113316,0.292682857,0.056760496,0.193931694,3.416663889,0.56677759,0.672858611,1.415823577,1.762412994,2.655459778,6.345,4.32,-0.9275,-0.1175,-0.14617807,-0.027199068,9.50886E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-19 01:58:00,06:19,6.66,1,0,0.24,0.48,0.78,0.78,0,0,0,0,5.29,5.13,4.99,0,VMS 1,Tanque,0.66,0.84,1.32,1.5,0.47,1.41,2.34,2.44,1552,1552,2024-04-19 00:00:00,0,3,0.57,3.8525,0.261533937,2.571256178,5.29,1.4375,3.8525,0.51,0.63,5.14,2.565,0.147955873,1.665,6.66,2.81,3.85,1.04,0.921827894,1.370106762,1.97,0.342342342,0.12,2.575,0.458830663,0.667425181,3.249986458,0.432186779,0.147955834,0.085585573,0.578453367,6.758760072,0.458830663,0.667425181,1.373133972,1.416395057,2.499389816,5.4175,4.2025,-3.7525,-0.35,-0.692662539,-0.08328374,4.80986E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-19 12:57:00,09:41,17.61,2,0,0.24,0.96,1.74,1.26,0,0,0,0,5.35,5.58,5.86,0,VMS 1,Tanque,0.54,1.5,2.28,1.8,0.34,3.33,6.83,7.11,1552,1552,2024-04-19 00:00:00,0,3,1.05,4.1975,0.628331123,2.806093073,5.86,1.6625,4.1975,0.99,1.11,5.605,2.79,0.250148898,4.4025,17.61,7.17,10.44,3.27,3.208191339,1.456066946,6.77,0.238500852,0.12,2.815,0.598410023,0.668515165,7.249969792,1.048838345,0.250148839,0.05962521,0.238358873,3.99761524,0.598410023,0.668515165,1.396068756,1.717212098,2.662993944,1.665,3.8525,2.7375,0.345,1.644143157,0.089552216,6.30981E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2024-04-19 23:01:00,11:07,19.17,3,0,0.36,1.14,1.68,1.5,0,0,0,0,5.86,5.7,5.79,0,VMS 1,Tanque,1.02,1.68,2.22,2.04,2.72,3.73,6.37,6.35,1552,1552,2024-04-19 00:00:00,0,3,1.17,4.3375,0.584807661,2.892408166,5.86,1.5225,4.3375,1.02,1.32,5.825,2.85,0.269740634,4.7925,19.17,9.09,10.08,0.99,1.856383132,1.108910891,3.65,0.244131455,0.3,2.975,0.49983518,0.666837464,4.666653704,1.104898881,0.269740572,0.061032861,0.226264986,3.707261789,0.49983518,0.666837464,1.351008334,1.738607913,2.517680978,4.4025,4.1975,0.39,0.14,0.088586011,0.033353178,2.37667E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
